user_idx,gender,age,note_idx,note_title,note_content,image_paths
7052,male,19-22,895818,小猫忙碌又自律的一天!,小co的一天也是很充实~ #帮我家宠物出名[话题]# #猫咪[话题]# #笔记灵感[话题]# #小红书宠物cruash[话题]# #初恋宠[话题]# #蒲公英优质笔记激励计划2.0[话题]# #派兮宠物恒温饮水机[话题]# #猫咪饮水机[话题]# #猫[话题]# #布偶猫[话题]# @宠物薯,./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_97/976348/4398925.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_97/976348/4398926.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_97/976348/4398927.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_97/976348/4398928.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_97/976348/4398929.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_97/976348/4398930.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_97/976348/4398931.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_97/976348/4398932.jpg
7052,male,19-22,1925230,这些鞋子💰10多元一双有人要吗,#鞋子合集[话题]# #鞋子控[话题]# #手工鞋[话题]# #舒适与美丽并存[话题]# #时尚又舒适[话题]# #一脚蹬毛毛鞋[话题]# #皮毛一体鞋[话题]# #面包雪地靴[话题]# #雪地拖[话题]# #棉拖鞋[话题]#,./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_70/704238/3135541.jpg
7052,male,19-22,1554740,猫会觉得自己是个小孩子吗?,"布丁每天都想要出去玩,而且,她会觉得自己是个小孩子,喜欢玩小区滑梯,攀岩这些玩具,如果小朋友太多,她没玩成的话,还会有点小失落[捂脸R]就问,这跟我生的有什么区别[笑哭R]#布偶猫日常[话题]# #我的萌宠[话题]# #猫咪日常[话题]# #遛猫[话题]# #猫狗双全[话题]# #社牛猫[话题]# #萌宠成长记[话题]# #萌宠日常记录[话题]# #萌宠成精了[话题]# #小狗猫[话题]#",./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_86/861264/3874202.jpg
7052,male,19-22,960018,食堂开饭|新西兰犊牛腿烩鸡蛋山药泥,#狗狗生骨肉[话题]# #生骨肉喂养[话题]# #感受新鲜食物的力量[话题]# #asmr助眠[话题]# #宠物吃播[话题]# #生骨肉配餐[话题]#,./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_81/815681/3671699.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_81/815681/3671700.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_81/815681/3671701.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_81/815681/3671702.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_81/815681/3671703.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_81/815681/3671704.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_81/815681/3671705.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_81/815681/3671706.jpg
7052,male,19-22,1935736,捏捏乐,胖嘟嘟捏捏乐#捏捏乐[话题]# #解压玩具[话题]# #解压日常[话题]#,./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_91/917384/4132365.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_91/917384/4132366.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_91/917384/4132367.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_91/917384/4132368.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_91/917384/4132369.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_91/917384/4132370.jpg
7052,male,19-22,1396890,我的漂亮毛毛都是妈妈燃烧的人民币💰,#宠物营业日常[话题]# #边牧[话题]# #陨石边牧[话题]# #边牧日常[话题]##我的宠物真可爱[话题]# #小狗力量[话题]#,./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_66/669945/2978534.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_66/669945/2978535.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_66/669945/2978536.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_66/669945/2978537.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_66/669945/2978538.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_66/669945/2978539.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_66/669945/2978540.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_66/669945/2978541.jpg
7052,male,19-22,970482,沉浸式粉色系吃播,视频来源:YouTube #解压[话题]# #解压视频[话题]# #asmr[话题]# #吃播日常[话题]#,
7052,male,19-22,1194592,布偶只有在一岁前做了社会化训练才会听话?,"在猫咪小的时候可以多触摸它们的毛发、嘴巴等敏感部位,让它们直到这些触摸没有危险性,在幼猫时期做好社会化训练,在长大的时候才能更听话更粘人! ❤名字训练 喂猫咪吃饭的时候可以先喊它名字,多重复几次它就知道自己叫什么了,不过训练它们的时候不要说奇怪的话,否则它就会以为自己叫那个奇怪的名字 ❤️生人训练 猫咪的警惕性很高,家里来人的时候,可以先任由它在一边偷偷观察,熟悉客人的气味后,再逐步引导它出来玩 ❤️握手训练 猫咪蹲着的时候可以轻轻握住它的前爪,发出握手的指令,握完手后立即奖励它零食,每天重复三四次,几天就学会了 ❤️作息训练 白天多和猫咪互动,消耗它们的体力,晚上它吵醒你之后不要理它继续睡,否则它会以为你也喜欢在晚上和它玩 ❤️不乱咬训练 喷柑橘味空气清新剂或者除味珠,也可以少量涂抹风油精,猫咪不喜欢这两个味道,给它们买磨牙棒和猫抓板,让它有磨爪子的方式 ❤️外出训练 带猫咪出去玩,可以先带猫咪在楼道里适应一下,然后逐渐加长距离和时间,要时刻注意观察猫咪的呼吸和状态,避免出现应激反应 ❤️日常清洁 从小养成清洁意识,口耳鼻清洁、剪爪子等,慢慢长牙了就可以给猫咪刷牙,如果想洗澡,可以时不时让猫咪接触电吹风和水,可以减少发生应激反应的情况 #养猫经验分享[话题]##新手养猫[话题]##养猫日常[话题]##宠物知识[话题]##猫咪日常[话题]##布偶猫[话题]##猫咪日常[话题]##新手养猫日常[话题]##科学养猫[话题]##猫咪[话题]##幼猫粮[话题]##whycat幼猫粮[话题]##猫粮分享[话题]##宠物知识[话题]##whycat[话题]##养猫必备好物[话题]##新手养…",./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_107/1074373/4824989.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_107/1074373/4824990.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_107/1074373/4824991.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_107/1074373/4824992.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_107/1074373/4824993.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_107/1074373/4824994.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_107/1074373/4824995.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_107/1074373/4824996.jpg
7052,male,19-22,1366304,南京有人领养布偶嘛 被原主人扔出来了,#猫咪领养[话题]# #布偶猫找家[话题]# 看着很健康 我每天去喂饭 喊了就出来 挺乖的 很肥 扔出来一两个星期了 希望能找到跟它有缘的主人 猫在我公司旁边栖霞区附近哦 (若有意向可联系我 最好是南京本地)目前猫咪还在户外 每天定点有人喂食 若真心想领养需要自己过来哦!!!需绝育领养!!!,
7469,male,31-35,1731940,"“不管以后会怎样,至少现在有你就很好”",#文字的力量[话题]# #我会被文字打动[话题]# #每日书摘[话题]# #文字[话题]# #惊艳到你的句子[话题]# #有一刻被诗歌治愈[话题]# #如果要写爱情[话题]# #自我成长[话题]# #浪漫生活的记录者[话题]# #我懂诗歌的浪漫[话题]#,./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_94/944035/4256212.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_94/944035/4256213.jpg
7469,male,31-35,1942949,关于婚姻的福报——你嫁给谁早已命定,#婚姻是一场修行[话题]# #缘分[话题]# #姻缘[话题]# #婚姻与爱情[话题]# #感悟人生[话题]# #修行[话题]# #修心[话题]# #福报[话题]# #悟人生之道[话题]# #开悟[话题]#,
7469,male,31-35,1476882,双子座♊️那个小人未退散 没开玩笑,#双子座[话题]# #双子座运势[话题]# #小人退散[话题]# #水逆退散[话题]# #运势早知道[话题]# #卢恩符号[话题]# #星座运势[话题]# #星座水逆[话题]# #宝宝辅食[话题]#,
7469,male,31-35,1563363,No.67睡前故事《我想和你一起看日出》,"每天分享一个哄女朋友睡觉的甜甜小故事🍓 《我想和你一起看日出》 💕 欢迎关注,每天更新,记得打卡哟🌟 愿你在每个疲倦的夜晚,都能有一个甜美的梦✨ 晚安💤宝贝 #晚安故事[话题]# #哄女朋友睡觉的睡前小故事[话题]# #睡前故事[话题]# #晚安小故事[话题]# #睡前小故事[话题]# #晚安[话题]# #讲故事[话题]# #异地恋[话题]# #情侣[话题]# #超爆小故事[话题]#",./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_102/1029232/4630915.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_102/1029232/4630916.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_102/1029232/4630917.jpg
7469,male,31-35,1009944,由浅到深的55个亲密话题,"第一层:各自的过往 1. 印象最深刻的同学 2. 曾经经历过最危险的经历是? 3. 因为哪些事情和父母吵过架? 4. 你最想知道我过去 5. 初恋时你多大了? 6. 你最大的遗憾是? 7. 你做过最骄傲的一件事是什么? 第二层:彼此的记忆 1. 对我的第一印象是什么样的? 2. 希望我更粘人一点还是不粘人? 3. 哪个瞬间你觉得我最有魅力? 4. 第一次拥抱和接吻是什么感觉? 5. 我哪一点最吸引你? 6. 你觉得我最大的优点是? 7. 我做过的哪件事情让你很生气? 8. 如果生气了,你希望我能怎么哄你? 9. 你觉得我们有哪些共同点? 10. 目前为止,我们一起经历的那件事情让你印象最深刻? 11. 在一起后你觉得自己最大的改变是? 12. 你觉得我最大的改变是? 第三层:爱情观念 1. 你对无理取闹的定义是? 2. 怎么看待彼此异性朋友? 3. 怎么看待恋爱中的仪式感? 4. 你觉得一段好的关系必备的要素是什么? 5. 你相信一见钟情还是日久生情? 6. 还有哪些是我们应当共同遵守的规则? 7. 怎么看待过往情感经历 8. 怎么看待异地恋和冷暴力? 9. 怎么吵架时候的哄和讲道理? 10. 怎么看待和应对前任? #恋爱小技巧[话题]# #提升亲密关系[话题]# #恋爱中被需要的感觉[话题]# #带着脑子谈恋爱[话题]# #生活需要分享欲[话题]# #恋爱指南[话题]# #恋爱观[话题]# #高情商小技巧[话题]# #撩汉小技巧[话题]# #甜甜的恋爱[话题]#",./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_65/651035/2887942.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_65/651035/2887943.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_65/651035/2887944.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_65/651035/2887945.jpg
7469,male,31-35,1204358,网恋奔现成功+异地恋感情维持心得分享🔥,"#甜甜的恋爱[话题]# [自拍R][自拍R]总结分享了自己和男朋友是怎么样第一次网恋就面基成功以及从网恋转异地以后的一些小心得得️ 希望正在网恋或者即将网恋的小姐妹能用得上 1⃣️慢慢来,不着急(很重要) 2⃣️三观合,不慕强但也不自卑 就算没有身高,没有大长腿,不是白幼瘦,也不是富二代,但是记住,你仍然不比任何人差,也要记住,喜欢你的人,无论你是什么样,他/她都会喜欢 3⃣️能视频就先视频(微信视频还是比较靠谱) 4⃣️该主动的时候一定要主动 5⃣️可以依赖对方但也要彼此独立 6⃣️学会主动给对方安全感 7⃣️多尝试新东西,挖掘更多聊天话题 8⃣️不要吝啬赞美,爱就要大声表达 9⃣️拒绝冷暴力,积极沟通 🔟乐观看待将来 [飞吻R][飞吻R]最后,祝️大家都有甜甜的爱情,祝️面基永不翻车,祝️奔现的都长长久久 #恋爱技巧[话题]# #恋爱观[话题]# #亲密关系[话题]# #恋爱[话题]# #我的网恋日记[话题]# #网恋奔现异地恋[话题]# #甜甜的恋爱[话题]# #网恋奔现[话题]# #异地恋如何维持[话题]# #异地恋日常[话题]# #异地恋情侣[话题]# #",./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_98/980313/4416145.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_98/980313/4416146.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_98/980313/4416147.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_98/980313/4416148.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_98/980313/4416149.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_98/980313/4416150.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_98/980313/4416151.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_98/980313/4416152.jpg
7469,male,31-35,1431923,"情侣平淡期能聊得20个话题,拒绝“冷战”","说实话恋爱到了平淡期,双方确实很尴尬,不说话就觉得是吵架了,说话也是不知道说什么,这个时候就需要一些即使觉得尴尬也要聊的话题,从答案中引申出新的话题,才能平稳度过冷淡期!谈恋爱的大家,记得收藏! #情侣[话题]# #恋爱[话题]# #甜甜的恋爱[话题]# #小情侣的日常[话题]# #恋爱日常[话题]# #恋爱技巧[话题]# #冷战[话题]# #让情侣感情升温[话题]# #感情升温[话题]#",./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_79/798004/3581791.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_79/798004/3581792.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_79/798004/3581793.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_79/798004/3581794.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_79/798004/3581795.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_79/798004/3581796.jpg
7469,male,31-35,952612,异地恋也可以越谈越甜【特别是最后一条】🤭,"异地恋很难 但是坚持下去就是一辈子 异地恋小tips 1.一起远程做一些事,参与到彼此“具体的生活”中去 2.和伴侣保持真诚的分享,简单的“碎碎念” 3.永远以最大的善意揣测对方 4.不要吝啬自己对爱意的表达 5.增加“有质感的陪伴” 6.送对方一个具有陪伴感的小礼物 7.在彼此同意的前提下,开启一些x话题的讨论 8.更加注重仪式感 9.正确相处,不要为了考验而考验 10.设置安全词,等冷静再复盘 11.拒绝冷战,有问题及时解决 12.坦诚、具体且明确地约定彼此的“底线” 13.不翻旧账 14.对于两人间的问题要有话直说 15.确保你们有一个共同期待的计划 16.在某些情景下,哪怕见面很难,也要尽力“在场” 17.在想念对方的同时,也要过好“一个人的生活” #女性成长[话题]# #笔记灵感[话题]# #女生必看[话题]# #异地恋[话题]# #异地恋情侣[话题]# #异地恋日常[话题]# #异地恋见面[话题]# #异地军恋[话题]# #异地[话题]# #甜甜的恋爱[话题]# #陪伴[话题]# #成长[话题]#",./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_112/1122566/5025967.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_112/1122566/5025968.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_112/1122566/5025969.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_112/1122566/5025970.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_112/1122566/5025971.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_112/1122566/5025972.jpg
7469,male,31-35,908373,异地恋越谈越亲密的原因,#记录吧就现在[话题]# #异地恋[话题]##感情[话题]#,
7469,male,31-35,1447502,"这40个情侣热恋话题,建议打印","跟前前男友分手后,我陷入了对爱情提不起来兴趣的空窗期。 有一天,参加邻居姐姐的婚礼,我得知她跟老公实际上在一起一个月就决定结婚了。这个姐姐给我的印象一直是稳重端庄的那种,看上去不太会做出闪婚这种刺激的事情。 我说出了心中的疑惑,姐姐说:“未必是经年累月的相处才能看出一个人的品性,有些话题只要你们去聊一聊,就能看出来他是个什么样的人。我知道结婚应当郑重,但迅速的确定他就是我的Mr.right,我也是幸运的不是吗?” 姐姐现在孩子都7岁了,人看着比结婚前精气神更好,爱意养人呢。 虽然我还是无法接收太快陷入一段婚姻,但姐姐所说去聊一聊我是认同的。 整理了40个适合热恋情侣聊的话题,上头还是下头,你来判断啊。 还有哪些话题是你觉得热恋时一定要聊的呢?👇留下你的脚印👣啊 —————— 👉关注我,每天分享心理知识,带你懂人性、变聪明 #心理学[话题]# #心理学知识[话题]# #情侣话题[话题]# #情侣[话题]# #小情侣的日常[话题]# #恋爱[话题]# #恋爱技巧[话题]# #恋爱观[话题]# @薯队长",./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_80/805050/3622139.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_80/805050/3622140.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_80/805050/3622141.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_80/805050/3622142.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_80/805050/3622143.jpg
7469,male,31-35,1290652,异地恋宠媳妇的正确方式,#异地恋日常[话题]# #异地恋[话题]# #情侣日常[话题]# #宠女友[话题]# #情侣[话题]# #男生必看[话题]# #女生必看[话题]#,
7469,male,31-35,1044653,让女生舒服的218个聊天话题,让女生舒服的218个聊天话题#追女生[话题]##情感[话题]##脱单[话题]##聊天话题[话题]##聊天[话题]##情感[话题]##追女必备[话题]##恋爱[话题]##恋爱技巧[话题]##甜甜的恋爱[话题]#,./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_57/579035/2540261.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_57/579035/2540262.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_57/579035/2540263.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_57/579035/2540264.jpg
7469,male,31-35,1573882,24个异地恋情侣越聊感情越好的话题❗,"Hello,大家好呀,我是木椰杂货分享馆! 🌟🌟异地恋zui怕的不是没话题聊而是两个人不愿意聊!为了一段感情可以走到zui后,彼此都不能敷衍也不能失去分享欲! 🌟🌟木椰在这里给大家整理了一些适合异地恋情侣聊的话题,如果你也觉得适合的可以🌟起来慢慢聊呀~ #异地恋[话题]# #恋爱[话题]# #异地[话题]# #异地恋日常[话题]# #女生必看[话题]# #男生必看[话题]# #情侣[话题]# #感情[话题]# #让情侣感情升温[话题]# #异地恋情侣[话题]# #恋爱技巧[话题]# #恋爱日常[话题]# #坚持[话题]# #感情[话题]# #小情侣的日常[话题]# @薯队长 @小红书成长助手 @小红书创作学院 @小红书成长笔记",./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_72/723622/3232036.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_72/723622/3232037.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_72/723622/3232038.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_72/723622/3232039.jpg
7469,male,31-35,1085137,"40个情侣深夜话题,越聊越上头(建议收藏)","1、我做过什么让你难以忍受的事? 2、我做过什么事情瞬间让你觉得我很爱你? 3、目前为止,你最珍贵的回忆是什么? 4、你有什么事情是不可以开玩笑的? 5、列举5个你认为另一半应该具有的品质? 6、如果可以改变你的成长过程,你想改变什么? 7、列举了个最受不了我身上的某些特点? 8、情侣之间可以互相看对方的手机吗?为什么? 9、目前为止,你做过最疯狂的事是什么? 10、在爱情里最在意的3件事? 11、你最害怕失去的是什么? 12、如果你变成女孩/男孩,你会嫁给现在的自己吗? 13、在你心里最可信的人是谁? 14、在自己最爱的人面前,做过最岡的事情是什么? 15、小时候最难过的事情是什么? 16、如果可以预知未来人生的一件事,你最想知道什么? 17、你会为爱做“傻事”吗? 18、在我们相处的过程中,有没有出现让你心动的人? 19、如果我们的性别互换了,还会选择在一起吗? 20、如果只剩一年寿命,你会改变生活中哪些方式? 21、长大后,最让你伤心的是哪件事? 22、第一次爱的人对你有什么影响? 23、你最受不了别人对你做什么? 24、做的最让自己骄傲的一件事? 25、你会选择你爱的人还是爱你的人? 26、如果明天是世界未日,你现在会去做什么? 27、你觉得自己最郁问的外号是什么? 28、以前有过最被感动的事是什么? 29、你最害怕的事情和东西是什么? 30、你在決定婚姻的时候,物质和感情占,怎样的比重? 31、你认为最浪漫的事情是什么? 32、最近一次流泪时什 么时候?为什么? 33、独自旅行的话,会选择什么目的地? 34、爱情事业家庭,你会怎样排序? 35、吵架时,你觉得最伤人的话…",./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_83/837831/3769700.jpg
7469,male,31-35,1603315,异地恋听了瞬间想哭的情话,#记录吧就现在[话题]# #恋爱技巧[话题]# #情感分享[话题]# #情话文案[话题]# #文字素材分享[话题]# #情感树洞[话题]# #男人女人[话题]# #异地恋[话题]# #小情侣日常[话题]# #情感共鸣[话题]#,./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_79/792843/3552748.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_79/792843/3552749.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_79/792843/3552750.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_79/792843/3552751.jpg
7469,male,31-35,1047568,🔥情侣一定要聊的100个话题,#浪漫情话[话题]# #情话[话题]# #520文案[话题]# #越早明白越好的道理[话题]# #恋爱观[话题]# #恋爱技巧[话题]# #心动的信号恋爱技巧[话题]# #男生必看[话题]# #爱情观[话题]# #文案分享[话题]# #浪漫生活的记录者[话题]# #笔记灵感[话题]#,
7469,male,31-35,1557068,"异地、异国的情侣爱人,这些话会温暖心灵","异地恋:心灵的坚守与情感的升华 在异地恋❤的漫漫征 途中,思念如潮水般汹涌,却也铸就了独特而深沉的情感纽带。 #熬过异地恋便是一辈子[话题]# #两个人在一起的意义[话题]# #我的日常[话题]# #分开的那些日子[话题]# #留学生[话题]# #异国恋[话题]# #情侣照[话题]# #异国恋情侣日常[话题]# #生活中的快乐瞬间[话题]# #温暖治愈[话题]#",./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_64/642759/2838698.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_64/642759/2838699.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_64/642759/2838700.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_64/642759/2838701.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_64/642759/2838702.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_64/642759/2838703.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_64/642759/2838704.jpg
7469,male,31-35,1733893,陶白白说 双子座一定要接 大吉!,﻿#双子座[话题]#﻿ ﻿#双子座运势[话题]#﻿ ﻿#星座[话题]#﻿,
7469,male,31-35,1110626,找到了...是风向星座会喜欢的礼物🦋,"这也太有海洋的氛围感了吧!!i 人狂喜的礼物找到了 会转动的唱片转盘可以当氛围灯也🥳还可以调成7彩炫光,晚上拍照超好看!! 4种白噪音伴睡,听着白噪音还有海浪氛围灯入睡的感觉太nice了🥹 拜托了男朋友!这么实用又好看的礼物请给我来一百个! #平价生日礼物[话题]##闺蜜礼物[话题]##女生礼物实用[话题]##适合送给女生的礼物[话题]##少女心好物[话题]##礼物推荐[话题]##创意礼物[话题]##送女朋友礼物[话题]##男生礼物[话题]##男朋友礼物[话题]##情侣礼物[话题]##蓝牙音响[话题]##高颜值音箱推荐[话题]##小红书秋日焕新[话题]#",./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_107/1078756/4843306.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_107/1078756/4843307.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_107/1078756/4843308.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_107/1078756/4843309.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_107/1078756/4843310.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_107/1078756/4843311.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_107/1078756/4843312.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_107/1078756/4843313.jpg
7544,female,26-30,944224,.。🥯+ ̊🍽️🐾🥐o· ̊,hi周六晚上好呀大家 出门下午茶了一下☕ 好久没有呆咖啡店了 出片秘诀是假笑😋海盐贝果好吃🥯 上海这几天已经冷得穿厚厚外套了🌬️ 怕冷星人偶本人 早就囤好漂亮毛衣咯🧶(厚实好穿超爱!! (其实整套都是我的心头爱 保暖装备都有都有都有 📺记得上方约约! @时尚薯 · #超会穿企划[话题]# #生活感穿搭[话题]# #我的日常[话题]# #时尚模范生[话题]# #穿搭抄作业[话题]# #给冬天点颜色瞧瞧[话题]# #巴恩风穿搭[话题]# #小红书冬日秀场[话题]# #小红书时髦look抢先买[话题]# #时髦录客[话题]# #毛绒穿出街[话题]# #毛衣[话题]# #吃饭拍照[话题]# #巴恩叠叠乐[话题]#,./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_104/1046361/4703240.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_104/1046361/4703241.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_104/1046361/4703242.jpg
7544,female,26-30,1538024,美式羊羔毛复古马甲即将现现啦,[举手R][举手R] #nia886[话题]# #nia同款[话题]##发财宅女[话题]# #发财宅女同款[话题]# #发财宅女平替[话题]#,./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_74/744390/3336980.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_74/744390/3336981.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_74/744390/3336982.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_74/744390/3336983.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_74/744390/3336984.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_74/744390/3336985.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_74/744390/3336986.jpg
7544,female,26-30,1294376,才get到她的美,谁懂又美又萌太爱了#现在就出发[话题]##金晨[话题]##好美[话题]# #美女[话题]#,
7544,female,26-30,1484664,王安宇这期真圈粉,"王哥性格好又勇敢,阳光大男孩,黄景瑜也很man,性格也好好很开朗。两个感觉都没啥心机😄#蹦极[话题]# #自由与挑战[话题]# #王安宇蹦极[话题]# #王安宇[话题]# #黄景瑜[话题]# #现在就出发[话题]#",
7544,female,26-30,1544916,美眉们 宅女马甲平替版真的很爱!!!,上身直接爱了 闭眼留 一点也不显老#发财宅女[话题]# #宅女同款[话题]# #秋冬外套[话题]# #马甲穿搭[话题]#,
